utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,SI_beta,learning_beta,fairness_type,tag,env_name,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,split,learn_fairness,learn_utility,multi_head,phased_training,phase_length,observation_space
93.94,-7.967010684368315,5.34,56.408249999999995,187.65875,False,True,False,False,True,True,0,0.2,split_diff,warm5/past0.999,JobNoOccupyWarmStartSimple,5.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.999/Simple/split_diff/Joint/0.2/1709260779,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
88.0,-44.528455531824946,0.0,-128.0825,1080.4125,False,True,False,False,True,True,0,0.2,split_diff,warm0/past0.995,JobNoOccupyWarmStartSimple,0.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.995/Simple/split_diff/Joint/0.2/1709262000,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
95.2,-6.900076784560366,5.58,62.3835,164.0825,False,True,False,False,True,True,0,0.2,split_diff,warm10/past0.995,JobNoOccupyWarmStartSimple,10.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.995/Simple/split_diff/Joint/0.2/1709262037,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
90.9,-10.677640517625541,2.12,41.515249999999995,246.92375,False,True,False,False,True,True,0,0.2,split_diff,warm5/past0.995,JobNoOccupyWarmStartSimple,5.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.995/Simple/split_diff/Joint/0.2/1709262042,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.8,-70.9640963008679,0.0,-253.28850000000003,1750.4425,False,True,False,False,True,True,0,0.2,split_diff,warm0/past0.99,JobNoOccupyWarmStartSimple,0.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.99/Simple/split_diff/Joint/0.2/1709263268,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
95.48,-9.61741865450327,2.3,49.7295,228.7525,False,True,False,False,True,True,0,0.2,split_diff,warm10/past0.99,JobNoOccupyWarmStartSimple,10.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.99/Simple/split_diff/Joint/0.2/1709263306,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.26,-18.190945590785233,1.56,8.244249999999996,440.07875,False,True,False,False,True,True,0,0.2,split_diff,warm5/past0.99,JobNoOccupyWarmStartSimple,5.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.99/Simple/split_diff/Joint/0.2/1709263312,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
64.16,-25.25367347204377,1.18,-216.14625,560.6125,False,True,False,False,True,True,0,0.5,split_diff,warm0/past0.999,JobNoOccupyWarmStartSimple,0.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.999/Simple/split_diff/Joint/0.5/1709264533,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
84.82,-2.747683572619429,10.54,55.468125,58.70375,False,True,False,False,True,True,0,0.5,split_diff,warm5/past0.999,JobNoOccupyWarmStartSimple,5.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.999/Simple/split_diff/Joint/0.5/1709264582,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
84.84,-1.6116034428971096,13.76,68.9,31.88,False,True,False,False,True,True,0,0.5,split_diff,warm10/past0.999,JobNoOccupyWarmStartSimple,10.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.999/Simple/split_diff/Joint/0.5/1709264574,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
82.66,-5.188274948716412,6.5,27.289375,110.74125,False,True,False,False,True,True,0,0.5,split_diff,warm0/past0.995,JobNoOccupyWarmStartSimple,0.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.995/Simple/split_diff/Joint/0.5/1709265805,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
85.18,-1.8973077628442991,13.86,66.084375,38.19125,False,True,False,False,True,True,0,0.5,split_diff,warm5/past0.995,JobNoOccupyWarmStartSimple,5.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.995/Simple/split_diff/Joint/0.5/1709265846,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
90.58,-2.1739278922989054,13.64,66.531875,48.09625,False,True,False,False,True,True,0,0.5,split_diff,warm10/past0.995,JobNoOccupyWarmStartSimple,10.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.995/Simple/split_diff/Joint/0.5/1709265850,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
57.18,-21.05303777243264,2.14,-181.673125,477.70625,False,True,False,False,True,True,0,0.5,split_diff,warm0/past0.99,JobNoOccupyWarmStartSimple,0.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.99/Simple/split_diff/Joint/0.5/1709267069,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
88.5,-2.7105817867660975,12.6,58.669375,59.66125,False,True,False,False,True,True,0,0.5,split_diff,warm5/past0.99,JobNoOccupyWarmStartSimple,5.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.99/Simple/split_diff/Joint/0.5/1709267112,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
77.78,-2.3612953525543032,11.58,58.446875,38.66625,False,True,False,False,True,True,0,0.5,split_diff,warm10/past0.99,JobNoOccupyWarmStartSimple,10.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.99/Simple/split_diff/Joint/0.5/1709267117,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
71.92,-5.455888126699032,7.98,-34.865,106.785,False,True,False,False,True,True,0,1.0,split_diff,warm0/past0.999,JobNoOccupyWarmStartSimple,0.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.999/Simple/split_diff/Joint/1.0/1709268330,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
88.66,-1.2575519272834683,15.22,60.49625,28.16375,False,True,False,False,True,True,0,1.0,split_diff,warm10/past0.999,JobNoOccupyWarmStartSimple,10.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.999/Simple/split_diff/Joint/1.0/1709268386,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
84.32,-0.7740255682498554,15.76,68.2275,16.0925,False,True,False,False,True,True,0,1.0,split_diff,warm5/past0.999,JobNoOccupyWarmStartSimple,5.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.999/Simple/split_diff/Joint/1.0/1709268383,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
70.4,-1.7719330366422046,10.8,37.0175,33.3825,False,True,False,False,True,True,0,1.0,split_diff,warm0/past0.995,JobNoOccupyWarmStartSimple,0.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.995/Simple/split_diff/Joint/1.0/1709269606,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
89.16,-0.9335610266709725,16.22,68.3925,20.7675,False,True,False,False,True,True,0,1.0,split_diff,warm10/past0.995,JobNoOccupyWarmStartSimple,10.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.995/Simple/split_diff/Joint/1.0/1709269652,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
85.16,-0.6559071080516847,16.68,71.53,13.63,False,True,False,False,True,True,0,1.0,split_diff,warm5/past0.995,JobNoOccupyWarmStartSimple,5.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.995/Simple/split_diff/Joint/1.0/1709269655,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
22.84,-5.0993899032741234,0.28,-52.3475,75.1875,False,True,False,False,True,True,0,1.0,split_diff,warm0/past0.99,JobNoOccupyWarmStartSimple,0.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm0/past0.99/Simple/split_diff/Joint/1.0/1709270872,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
79.12,-0.9425760793695561,15.12,65.6375,13.4825,False,True,False,False,True,True,0,1.0,split_diff,warm10/past0.99,JobNoOccupyWarmStartSimple,10.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm10/past0.99/Simple/split_diff/Joint/1.0/1709270927,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
87.06,-0.6067469724559694,17.2,74.24125,12.81875,False,True,False,False,True,True,0,1.0,split_diff,warm5/past0.99,JobNoOccupyWarmStartSimple,5.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm5/past0.99/Simple/split_diff/Joint/1.0/1709270931,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
94.98,-71.1951245355458,0.0,6.920437499999996,1761.19125,False,True,False,False,True,True,0,0.05,split_diff,warm1/past0.999,JobNoOccupyWarmStartSimple,1.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.999/Simple/split_diff/Joint/0.05/1709333060,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.94,-74.20470000121298,0.0,7.157437499999997,1835.65125,False,True,False,False,True,True,0,0.05,split_diff,warm2/past0.999,JobNoOccupyWarmStartSimple,2.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.999/Simple/split_diff/Joint/0.05/1709333084,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.96,-74.21970000121273,0.0,7.140499999999995,1836.39,False,True,False,False,True,True,0,0.05,split_diff,warm1/past0.995,JobNoOccupyWarmStartSimple,1.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.995/Simple/split_diff/Joint/0.05/1709334327,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.98,-74.23470000121247,0.0,7.123937499999995,1837.12125,False,True,False,False,True,True,0,0.05,split_diff,warm2/past0.995,JobNoOccupyWarmStartSimple,2.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.995/Simple/split_diff/Joint/0.05/1709334354,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.96,-72.6413558088184,0.0,7.1097499999999965,1797.005,False,True,False,False,True,True,0,0.05,split_diff,warm1/past0.99,JobNoOccupyWarmStartSimple,1.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.99/Simple/split_diff/Joint/0.05/1709335599,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.98,-74.23470000121247,0.0,7.123937499999995,1837.12125,False,True,False,False,True,True,0,0.05,split_diff,warm2/past0.99,JobNoOccupyWarmStartSimple,2.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.99/Simple/split_diff/Joint/0.05/1709335620,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.9,-72.51886901994379,0.0,-82.39687500000002,1792.96875,False,True,False,False,True,True,0,0.1,split_diff,warm1/past0.999,JobNoOccupyWarmStartSimple,1.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.999/Simple/split_diff/Joint/0.1/1709336858,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
97.92,-38.47772285184543,0.0,3.5634999999999946,943.565,False,True,False,False,True,True,0,0.1,split_diff,warm2/past0.999,JobNoOccupyWarmStartSimple,2.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.999/Simple/split_diff/Joint/0.1/1709336887,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.98,-72.73470600118848,0.0,-82.984375,1799.64375,False,True,False,False,True,True,0,0.1,split_diff,warm1/past0.995,JobNoOccupyWarmStartSimple,1.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.995/Simple/split_diff/Joint/0.1/1709338124,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.98,-74.23470000121247,0.0,-84.73212500000001,1837.12125,False,True,False,False,True,True,0,0.1,split_diff,warm2/past0.995,JobNoOccupyWarmStartSimple,2.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.995/Simple/split_diff/Joint/0.1/1709338150,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.96,-72.68012722046782,0.0,-82.83875000000002,1797.9875,False,True,False,False,True,True,0,0.1,split_diff,warm1/past0.99,JobNoOccupyWarmStartSimple,1.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.99/Simple/split_diff/Joint/0.1/1709339390,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.98,-74.23470000121247,0.0,-84.73212500000001,1837.12125,False,True,False,False,True,True,0,0.1,split_diff,warm2/past0.99,JobNoOccupyWarmStartSimple,2.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.99/Simple/split_diff/Joint/0.1/1709339417,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
84.54,-11.662072045542542,1.36,29.915749999999992,273.12125,False,True,False,False,True,True,0,0.2,split_diff,warm1/past0.999,JobNoOccupyWarmStartSimple,1.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.999/Simple/split_diff/Joint/0.2/1709340657,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
95.48,-14.075194742586438,2.88,28.108999999999995,336.855,False,True,False,False,True,True,0,0.2,split_diff,warm2/past0.999,JobNoOccupyWarmStartSimple,2.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.999/Simple/split_diff/Joint/0.2/1709340686,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
90.04,-28.668020315190173,0.2,-47.13450000000001,685.8725,False,True,False,False,True,True,0,0.2,split_diff,warm1/past0.995,JobNoOccupyWarmStartSimple,1.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.995/Simple/split_diff/Joint/0.2/1709341923,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
92.88,-11.391679612249773,1.84,40.333999999999996,262.73,False,True,False,False,True,True,0,0.2,split_diff,warm2/past0.995,JobNoOccupyWarmStartSimple,2.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.995/Simple/split_diff/Joint/0.2/1709341953,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
85.12,-31.724955156626315,0.24,-69.16150000000002,771.4075,False,True,False,False,True,True,0,0.2,split_diff,warm1/past0.99,JobNoOccupyWarmStartSimple,1.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.99/Simple/split_diff/Joint/0.2/1709343190,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.7,-24.80135810381473,0.74,-23.988750000000003,603.44375,False,True,False,False,True,True,0,0.2,split_diff,warm2/past0.99,JobNoOccupyWarmStartSimple,2.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.99/Simple/split_diff/Joint/0.2/1709343220,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
76.42,-5.737158077232624,4.74,12.258125,128.32375,False,True,False,False,True,True,0,0.5,split_diff,warm1/past0.999,JobNoOccupyWarmStartSimple,1.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.999/Simple/split_diff/Joint/0.5/1709344454,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
87.12,-2.7816773896377107,11.98,55.96625,62.3075,False,True,False,False,True,True,0,0.5,split_diff,warm2/past0.999,JobNoOccupyWarmStartSimple,2.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.999/Simple/split_diff/Joint/0.5/1709344493,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
86.84,-5.730272252542358,7.6,22.46,128.76,False,True,False,False,True,True,0,0.5,split_diff,warm1/past0.995,JobNoOccupyWarmStartSimple,1.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.995/Simple/split_diff/Joint/0.5/1709345725,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
89.14,-2.3986986041321114,12.94,62.106875,54.06625,False,True,False,False,True,True,0,0.5,split_diff,warm2/past0.995,JobNoOccupyWarmStartSimple,2.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.995/Simple/split_diff/Joint/0.5/1709345760,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
90.02,-4.653785192767461,8.42,37.384375,105.27125,False,True,False,False,True,True,0,0.5,split_diff,warm1/past0.99,JobNoOccupyWarmStartSimple,1.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.99/Simple/split_diff/Joint/0.5/1709346995,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
82.94,-2.1629007853883273,12.0,60.335625,45.20875,False,True,False,False,True,True,0,0.5,split_diff,warm2/past0.99,JobNoOccupyWarmStartSimple,2.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.99/Simple/split_diff/Joint/0.5/1709347029,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
75.58,-6.389890519308347,7.88,-67.84375,143.42375,False,True,False,False,True,True,0,1.0,split_diff,warm1/past0.999,JobNoOccupyWarmStartSimple,1.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.999/Simple/split_diff/Joint/1.0/1709348267,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
74.6,-0.8021082885148096,14.02,60.645,13.955,False,True,False,False,True,True,0,1.0,split_diff,warm2/past0.999,JobNoOccupyWarmStartSimple,2.0,0.999,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.999/Simple/split_diff/Joint/1.0/1709348294,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
70.62,-1.0291007734540636,11.88,49.85125,20.76875,False,True,False,False,True,True,0,1.0,split_diff,warm1/past0.995,JobNoOccupyWarmStartSimple,1.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.995/Simple/split_diff/Joint/1.0/1709349539,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
79.58,-0.8027254340067309,15.28,64.21375,15.36625,False,True,False,False,True,True,0,1.0,split_diff,warm2/past0.995,JobNoOccupyWarmStartSimple,2.0,0.995,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.995/Simple/split_diff/Joint/1.0/1709349567,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
79.68,-3.1885046771727694,8.4,12.53,67.15,False,True,False,False,True,True,0,1.0,split_diff,warm1/past0.99,JobNoOccupyWarmStartSimple,1.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.99/Simple/split_diff/Joint/1.0/1709350819,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
82.34,-0.8262164400451938,15.22,65.07125,17.26875,False,True,False,False,True,True,0,1.0,split_diff,warm2/past0.99,JobNoOccupyWarmStartSimple,2.0,0.99,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.99/Simple/split_diff/Joint/1.0/1709350837,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.86,-72.64470600119,0.0,7.098312499999995,1795.23375,False,True,False,False,True,True,0,0.05,split_diff,warm1/past0.9,JobNoOccupyWarmStartSimple,1.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.9/Simple/split_diff/Joint/0.05/1709355862,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.96,-73.2499080411799,0.0,8.328874999999996,1812.6225,False,True,False,False,True,True,0,0.05,split_diff,warm2/past0.9,JobNoOccupyWarmStartSimple,2.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.9/Simple/split_diff/Joint/0.05/1709357157,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
95.02,-71.18636180879365,0.0,-81.15212500000001,1761.72125,False,True,False,False,True,True,0,0.1,split_diff,warm1/past0.9,JobNoOccupyWarmStartSimple,1.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.9/Simple/split_diff/Joint/0.1/1709358466,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.96,-74.21970000121273,0.0,-84.67975,1836.3975,False,True,False,False,True,True,0,0.1,split_diff,warm2/past0.9,JobNoOccupyWarmStartSimple,2.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.9/Simple/split_diff/Joint/0.1/1709359750,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.98,-72.73470600118848,0.0,-262.94875,1799.64375,False,True,False,False,True,True,0,0.2,split_diff,warm1/past0.9,JobNoOccupyWarmStartSimple,1.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.9/Simple/split_diff/Joint/0.2/1709361042,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.96,-74.21970000121273,0.0,-268.3195,1836.3975,False,True,False,False,True,True,0,0.2,split_diff,warm2/past0.9,JobNoOccupyWarmStartSimple,2.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.9/Simple/split_diff/Joint/0.2/1709362333,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
94.9,-71.1747120011655,0.0,-784.709375,1759.21875,False,True,False,False,True,True,0,0.5,split_diff,warm1/past0.9,JobNoOccupyWarmStartSimple,1.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.9/Simple/split_diff/Joint/0.5/1709342015,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.96,-74.21970000121273,0.0,-819.23125,1836.3825,False,True,False,False,True,True,0,0.5,split_diff,warm2/past0.9,JobNoOccupyWarmStartSimple,2.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.9/Simple/split_diff/Joint/0.5/1709343309,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
96.94,-72.58676834319994,0.0,-1698.35875,1795.29875,False,True,False,False,True,True,0,1.0,split_diff,warm1/past0.9,JobNoOccupyWarmStartSimple,1.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm1/past0.9/Simple/split_diff/Joint/1.0/1709344600,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
98.96,-74.06629857194028,0.0,-1733.71,1832.67,False,True,False,False,True,True,0,1.0,split_diff,warm2/past0.9,JobNoOccupyWarmStartSimple,2.0,0.9,1000,100,False,JobNoOccupyWarmStartSimple/warm2/past0.9/Simple/split_diff/Joint/1.0/1709345898,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['relative_job', 'grid', 'relative_util']"
