,utility,fairness,min_utility,objective,variance,beta,base_beta
113,1105.08,-233.84376446872815,1.2,-1013.0509440000001,26476.6368,0.08,0.04999999999999999
114,1070.46,-225.04488994618524,1.56,-1159.83531,24781.058999999997,0.08999999999999998,0.04999999999999999
115,1054.72,-221.10360795077887,1.72,-1363.1331599999999,24178.5316,0.09999999999999998,0.04999999999999999
116,902.78,-162.94236175653117,5.84,-2315.4542000000006,16091.171,0.19999999999999996,0.04999999999999999
117,790.48,-90.13323238058209,15.88,-1521.2752400000006,7705.850799999999,0.30000000000000004,0.04999999999999999
118,781.08,-76.45798040871519,19.82,-1719.9409600000001,6252.5524,0.3999999999999999,0.04999999999999999
119,790.72,-63.703147666113146,22.68,-1801.9781999999998,5185.3964,0.5,0.04999999999999999
120,776.6,-46.52579352377309,31.48,-1407.2989600000003,3639.8316000000004,0.6000000000000001,0.04999999999999999
121,782.6,-24.83531256842579,43.32,-583.7112400000001,1951.8732,0.7000000000000002,0.04999999999999999
122,777.46,-22.43421900840199,43.2,-635.3718400000001,1766.0398,0.7999999999999998,0.04999999999999999
123,777.5,-10.650386208420983,53.3,36.93553999999994,822.8494000000002,0.9,0.04999999999999999
124,781.84,-11.696957579945716,57.56,-170.37559999999996,952.2156,1.0,0.04999999999999999
125,767.44,-0.23344393133502878,73.56,735.5240000000001,15.958000000000002,2.0,0.04999999999999999
126,204.28,-1.6076953942136571,14.26,77.922,25.271600000000003,5.0,0.04999999999999999
127,89.36,-1.3169621364884188,4.36,-19.368,10.8728,10.0,0.04999999999999999
128,1255.78,-282.34256757918183,0.0,1255.78,35508.4246,0.0,0.09999999999999998
129,1253.52,-281.1168088333124,0.1,1218.0515704,35468.4296,0.001,0.09999999999999998
130,1263.44,-285.1501767585274,0.0,1191.3581672,36040.9164,0.002,0.09999999999999998
131,1259.04,-284.49347141446594,0.0,1151.5425732,35832.4756,0.003,0.09999999999999998
132,1255.6,-283.34761485822173,0.0,1113.2289504,35592.7624,0.004,0.09999999999999998
133,1258.88,-285.70314637204865,0.0,1079.000082,35975.98360000001,0.005,0.09999999999999998
134,1260.64,-285.69950742022746,0.0,1044.46132,36029.78,0.006,0.09999999999999998
135,1261.24,-284.1781942281986,0.0,1010.2515363999998,35855.4948,0.007000000000000001,0.09999999999999998
136,1262.88,-284.7174759441223,0.0,975.134352,35968.206,0.008,0.09999999999999998
137,1260.68,-284.97155278890665,0.0,937.2265087999999,35939.2768,0.009000000000000001,0.09999999999999998
138,1258.26,-282.39850370980434,0.0,902.3128659999999,35594.71339999999,0.01,0.09999999999999998
139,1264.1,-285.0596002273839,0.0,543.191708,36045.4146,0.02,0.09999999999999998
140,1246.24,-274.3832443915786,0.06,210.09475600000005,34538.1748,0.03,0.09999999999999998
141,1257.3,-282.88005912637436,0.0,-165.73160800000005,35575.7902,0.04,0.09999999999999998
142,1247.18,-278.0747896485475,0.02,-496.0730700000001,34865.0614,0.04999999999999999,0.09999999999999998
143,1218.42,-253.70123587127634,0.42,-680.2437239999999,31644.395399999994,0.06,0.09999999999999998
144,1190.54,-233.5827897883923,0.14,-816.7059260000002,28674.9418,0.07,0.09999999999999998
145,1199.1,-233.26201049059628,0.54,-1097.619376,28708.9922,0.08,0.09999999999999998
146,1193.28,-234.20805127934895,0.3,-1375.624596,28543.384400000003,0.08999999999999998,0.09999999999999998
147,1137.22,-207.56621015778555,0.88,-1336.4045800000004,24736.2458,0.09999999999999998,0.09999999999999998
148,908.24,-105.19540135117994,7.2,-1095.05536,10016.476799999999,0.19999999999999996,0.09999999999999998
149,835.4,-53.10251957359703,16.32,-510.3469600000001,4485.8232,0.30000000000000004,0.09999999999999998
150,789.72,-31.68552162003016,23.28,-213.27520000000013,2507.488,0.3999999999999999,0.09999999999999998
151,804.84,-27.26066010036545,29.44,-279.70879999999994,2169.0976,0.5,0.09999999999999998
