,utility,fairness,min_utility,objective,variance,beta,base_beta
27,937.74,-154.49220982315973,2.58,-12818.66586,15284.895400000001,0.9,0.0
28,869.58,-137.47477246042706,4.18,-12024.677799999998,12894.257799999998,1.0,0.0
29,560.38,-80.35504890888174,4.04,-9021.7836,4791.0818,2.0,0.0
30,330.96,-36.54600183788361,5.48,-6331.031999999999,1332.3984,5.0,0.0
31,257.72,-23.154301877055946,5.82,-7114.82,737.2540000000001,10.0,0.0
32,1268.22,-262.5398007878141,0.0,1268.22,33278.2862,0.0,0.001
33,1251.06,-262.0999920790103,0.0,1218.0598178,33000.1822,0.001,0.001
34,1266.78,-261.1809452289008,0.0,1200.6229708,33078.5146,0.002,0.001
35,1261.32,-262.52702891536234,0.0,1162.0547748,33088.4084,0.003,0.001
36,1266.14,-262.4454135967417,0.0,1133.1817592,33239.5602,0.004,0.001
37,1261.62,-258.2205067692807,0.0,1098.563317,32611.336600000006,0.005,0.001
38,1267.02,-259.75496627184134,0.0,1069.6468524,32895.5246,0.006,0.001
39,1263.1,-277.7103476640036,0.0,1017.4850542000001,35087.8494,0.007000000000000001,0.001
40,1264.92,-268.3449707840322,0.0,993.2627328,33957.1584,0.008,0.001
41,1265.66,-258.15870099763924,0.0,971.6115518,32672.0498,0.009000000000000001,0.001
42,1265.48,-252.1726699538831,0.0,946.448364,31903.1636,0.01,0.001
43,1266.74,-256.12831215870153,0.0,617.8311000000001,32445.445,0.02,0.001
44,1264.52,-257.62588302485614,0.0,287.365736,32571.8088,0.03,0.001
45,1266.12,-251.9440926200076,0.0,-9.869456000000019,31899.7364,0.04,0.001
46,1267.4,-256.15251850513187,0.0,-354.3927800000001,32435.855600000006,0.04999999999999999,0.001
47,1266.58,-252.818895396514,0.0,-652.9309399999999,31991.848999999995,0.06,0.001
48,1261.76,-267.4501638983977,0.0,-1101.7696720000001,33764.7096,0.07,0.001
49,1255.26,-264.7964889753268,0.0,-1403.0246560000003,33228.5582,0.08,0.001
50,1271.4,-272.4344999032645,0.0,-1847.22366,34651.373999999996,0.08999999999999998,0.001
51,1262.6,-252.20678922989944,0.0,-1923.328,31859.28,0.09999999999999998,0.001
52,1239.04,-250.624247807149,0.1,-5023.51824,31312.7912,0.19999999999999996,0.001
53,1222.74,-245.80422846043646,0.32,-7995.102900000003,30726.142999999996,0.30000000000000004,0.001
54,1139.44,-225.5747912994213,1.9,-9549.71888,26722.897199999996,0.3999999999999999,0.001
55,979.24,-156.66939595917117,4.12,-7242.8892000000005,16444.258400000002,0.5,0.001
56,903.68,-134.84203285186538,5.38,-6960.5970400000015,13107.128399999998,0.6000000000000001,0.001
57,836.52,-107.9977324516,6.98,-6228.50272,10092.8896,0.7000000000000002,0.001
58,779.54,-94.34321245198474,7.74,-5588.310079999999,7959.8126,0.7999999999999998,0.001
59,753.52,-85.71904912887224,9.3,-5512.320320000002,6962.0448,0.9,0.001
60,755.62,-90.32401634030799,7.66,-6492.9306000000015,7248.550600000001,1.0,0.001
61,655.88,-55.11043026629351,14.86,-6804.6624,3730.2712,2.0,0.001
62,230.2,-41.25757544695212,2.72,-4245.902,895.2203999999999,5.0,0.001
63,171.24,-34.509405350348175,2.02,-5551.632,572.2872,10.0,0.001
64,1236.14,-209.80394799476596,0.0,1236.14,25949.635799999996,0.0,0.01
65,1234.88,-215.2395044860276,0.0,1208.2828584,26597.141600000006,0.001,0.01
66,1236.2,-212.52953642660054,0.0,1183.6280431999999,26285.978400000004,0.002,0.01
67,1231.8,-210.1733093487161,0.0,1154.0951484,25901.617200000008,0.003,0.01
