system_utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,env_name,env_name_mod,SI_beta,learning_beta,fairness_type,tag,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,split,learn_fairness,learn_utility,multi_head,phased_training,phase_length,observation_space
217.96,-4.069873446041615,8.1,199.24088,93.59560000000002,False,True,False,False,False,True,Matthew,,0,0.2,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/MultiHead/0.2/1711513580,20,0.0003,250000,50,20,100,10,100,0.98,,,,True,True,True,True,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
158.74,-0.05960058735158512,14.46,157.0356,0.8522,False,True,False,False,False,True,Matthew,,0,2.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/Joint/2.0/1711517175,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
96.56,-0.03200340846509576,8.88,95.03200000000001,0.3056,False,True,False,False,False,True,Matthew,,0,5.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/Joint/5.0/1711522783,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
180.88,-0.16348797811490187,15.18,179.5656,2.6288,False,True,False,False,False,True,Matthew,,0,0.5,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/MultiHead/0.5/1711522783,20,0.0003,250000,50,20,100,10,100,0.98,,,,True,True,True,True,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
63.2,-0.028169645939243447,5.82,61.472,0.17279999999999998,False,True,False,False,False,True,Matthew,,0,10.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/Joint/10.0/1711528586,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
61.54,-1.000500218999211,1.32,55.423,6.116999999999999,False,True,False,False,False,True,Matthew,,0,1.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/MultiHead/1.0/1711530633,20,0.0003,250000,50,20,100,10,100,0.98,,,,True,True,True,True,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
79.54,-0.034049072931876964,7.22,74.448,0.2546,False,True,False,False,False,True,Matthew,,0,20.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/Joint/20.0/1711533980,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
43.2,-0.0510252499607653,3.78,32.34,0.21720000000000003,False,True,False,False,False,True,Matthew,,0,50.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/Joint/50.0/1711539292,20,0.0003,250000,50,20,100,10,100,0.98,,,,False,True,True,False,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
62.5,-2.871397216849619,0.08,26.421999999999997,18.039,False,True,False,False,False,True,Matthew,,0,2.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/MultiHead/2.0/1711538198,20,0.0003,250000,50,20,100,10,100,0.98,,,,True,True,True,True,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.6,-0.4196283476643296,0.0,0.34199999999999997,0.0516,False,True,False,False,False,True,Matthew,,0,5.0,split_diff,200step_1000ep,50.0,0.995,1000,200,False,Matthew/200step_1000ep//split_diff/MultiHead/5.0/1711547304,20,0.0003,250000,50,20,100,10,100,0.98,,,,True,True,True,True,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
