system_utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,env_name,env_name_mod,SI_beta,learning_beta,fairness_type,tag,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,split,learn_fairness,learn_utility,multi_head,phased_training,phase_length,observation_space
99.8,-0.779810094952524,0.0,99.784396,0.15604000000000004,False,True,False,False,True,True,WarmStart,,0,0.1,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.1/1711154512,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
98.39999999999998,-0.6682658670664668,0.0,98.37325599999998,0.13372000000000003,False,True,False,False,True,True,WarmStart,,0,0.2,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.2/1711155181,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
98.60000000000002,-0.6694652673663171,0.0,98.573208,0.13396000000000005,False,True,False,False,True,True,WarmStart,,0,0.2,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.2/1711155221,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
98.08,-0.7305147426286857,0.0,98.0507648,0.14617600000000003,False,True,False,False,True,True,WarmStart,,0,0.2,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.2/1711155263,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
75.00000000000001,-0.07656171914042977,0.0,74.99234000000003,0.01532,False,True,False,False,True,True,WarmStart,,0,0.5,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.5/1711155937,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
27.567999999999966,-0.5362522104624734,0.0,27.52750151999997,0.08099695999999999,False,True,False,False,True,True,WarmStart,,0,0.5,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.5/1711155954,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
99.19999999999999,-0.7410294852573714,0.0,99.12585999999999,0.14828,False,True,False,False,True,True,WarmStart,,0,0.5,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/0.5/1711156057,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
96.2,-0.6658670664667663,0.01,96.06675999999999,0.13323999999999997,False,True,False,False,True,True,WarmStart,,0,1.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/1.0/1711156673,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
59.600000000000016,-0.10834582708645678,0.01,59.57832000000002,0.021679999999999998,False,True,False,False,True,True,WarmStart,,0,1.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/1.0/1711156675,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
97.12,-0.689095452273863,0.0144,96.98211199999997,0.137888,False,True,False,False,True,True,WarmStart,,0,1.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/1.0/1711156841,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
100.0,-0.7996001999000503,0.0,99.68000000000002,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,2.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/2.0/1711157420,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
100.0,-0.7996001999000503,0.0,99.68000000000002,0.16000000000000003,False,True,False,False,True,True,WarmStart,,0,2.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/2.0/1711157420,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
98.0,-0.6966986370519941,0.0,97.723968,0.13801600000000003,False,True,False,False,True,True,WarmStart,,0,2.0,split_diff,,10.0,0.995,200,100,False,WarmStart//Simple/split_diff/MultiHead/2.0/1711157603,20,0.0003,250000,20,20,20,10,20,0.98,,,,True,True,True,True,False,200,"['util', 'agent_score', 'disc_resource_rate', 'relative_util', 'about_to_get_resource']"
