,utility,fairness,min_utility,objective,variance,beta,base_beta
64,1242.5,-265.39869068211965,0.12,1242.5,33142.271,0.0,0.01
65,1235.1,-267.6062466981345,0.18,1201.8942266,33205.7734,0.001,0.01
66,1243.82,-267.3687756246579,0.0,1177.1250244,33347.487799999995,0.002,0.01
67,1242.94,-265.6976587515771,0.1,1143.475849,33154.717,0.003,0.01
68,1244.12,-266.87247509451305,0.08,1110.6676016,33363.0996,0.004,0.01
69,1250.5,-270.8638674355791,0.0,1081.050849,33889.8302,0.005,0.01
70,1251.18,-270.5404954779582,0.0,1047.9060875999999,33878.9854,0.006,0.01
71,1251.14,-270.6467171640331,0.0,1013.7408982,33914.1574,0.007000000000000001,0.01
72,1248.38,-266.5476266936284,0.0,981.9795024,33300.06219999999,0.008,0.01
73,1218.76,-259.0517672754412,1.0,929.2770519999999,32164.771999999997,0.009000000000000001,0.01
74,1249.98,-268.83429729060686,0.04,913.539394,33644.0606,0.01,0.01
75,1248.8,-268.930683339443,0.02,576.1529999999999,33632.350000000006,0.02,0.01
76,1251.5,-272.0088362094847,0.06,228.835694,34088.8102,0.03,0.01
77,1244.06,-266.88927589928664,0.0,-84.66960800000004,33218.24020000001,0.04,0.01
78,1226.04,-258.65152833522427,0.48,-368.29342000000014,31886.668400000002,0.04999999999999999,0.01
79,1229.42,-266.836681082397,0.12,-746.27746,32928.291,0.06,0.01
80,1242.94,-260.9333658518492,0.12,-1035.8806980000002,32554.581400000006,0.07,0.01
81,1235.88,-260.6867595157087,0.32,-1354.2421120000001,32376.526400000002,0.08,0.01
82,1238.62,-263.98749242750256,0.1,-1712.4006739999998,32789.1186,0.08999999999999998,0.01
83,1205.56,-249.8195982881945,0.44,-1842.12616,30476.8616,0.09999999999999998,0.01
84,934.12,-122.78591252785455,9.62,-1499.1088800000005,12166.1444,0.19999999999999996,0.01
85,833.66,-75.47307640906627,18.32,-1069.5368200000003,6343.989399999999,0.30000000000000004,0.01
86,746.82,-55.21453827455762,22.78,-898.46888,4113.2222,0.3999999999999999,0.01
87,718.64,-35.07277583000249,30.34,-545.9612,2529.2024,0.5,0.01
88,690.14,-20.53142918967687,36.14,-146.94244000000015,1395.1374000000003,0.6000000000000001,0.01
89,652.12,-13.154557489317112,37.76,57.23703999999995,849.8328000000001,0.7000000000000002,0.01
90,622.38,-6.749884844148917,44.34,302.51968,399.8254,0.7999999999999998,0.01
91,651.56,-2.133365788742148,54.66,545.5796,117.75599999999999,0.9,0.01
92,617.84,-2.882424939461054,52.36,477.19840000000005,140.64159999999998,1.0,0.01
93,615.64,-0.42527296567894884,60.48,605.5304000000001,5.0548,2.0,0.01
94,274.28,-0.5381737366678893,25.94,249.96000000000004,4.864,5.0,0.01
95,211.4,-1.1819064219213515,19.34,132.50799999999998,7.8892,10.0,0.01
96,1165.3,-241.76963057345878,0.32,1165.3,28536.235800000002,0.0,0.04999999999999999
97,1187.92,-249.7084116032269,0.06,1158.0330808,29886.9192,0.001,0.04999999999999999
