,utility,fairness,min_utility,objective,variance,beta,base_beta
85,859.02,-100.09964214264542,11.78,-1743.4066200000004,8674.7554,0.30000000000000004,0.01
86,758.86,-63.95667838512477,17.44,-1222.9464800000003,4954.516199999999,0.3999999999999999,0.01
87,675.22,-51.45612916758495,20.76,-1050.5329000000002,3451.5058000000004,0.5,0.01
88,652.8,-36.434517820607766,24.26,-813.6604800000002,2444.1008,0.6000000000000001,0.01
89,569.02,-21.131617551574653,26.96,-307.61590000000007,1252.337,0.7000000000000002,0.01
90,535.34,-12.643621399133895,30.02,-32.04832000000004,709.2354,0.7999999999999998,0.01
91,503.26,-10.880323365734528,28.9,11.080419999999986,546.8661999999999,0.9,0.01
92,471.24,-6.138759064678698,30.26,166.36520000000004,304.8748,1.0,0.01
93,354.18,-2.7213580592298197,27.14,165.718,94.23100000000001,2.0,0.01
94,248.02,-3.7166602896634275,18.52,-170.70300000000003,83.74459999999999,5.0,0.01
95,233.04,-3.8210144835057975,17.42,-536.816,76.98559999999999,10.0,0.01
96,776.16,-57.445330563945966,20.3,776.16,5070.0216,0.0,0.04999999999999999
97,740.7,-60.938631286254434,19.72,735.7427121999999,4957.287799999999,0.001,0.04999999999999999
98,752.08,-55.2738536264067,17.88,742.8949607999999,4592.5196,0.002,0.04999999999999999
99,768.54,-58.318684520864224,20.48,754.586505,4651.165,0.003,0.04999999999999999
100,747.98,-55.39583058870611,22.14,729.2870584000001,4673.2354000000005,0.004,0.04999999999999999
101,777.36,-69.40247488205101,22.28,747.059264,6060.147199999999,0.005,0.04999999999999999
102,752.12,-57.38593659448688,22.02,723.5894167999999,4755.0972,0.006,0.04999999999999999
103,780.42,-68.75852186510046,19.84,738.7180306,5957.4241999999995,0.007000000000000001,0.04999999999999999
104,743.14,-47.45725309771844,24.46,712.6135152000002,3815.8106,0.008,0.04999999999999999
105,750.92,-51.63647154183425,21.56,712.7998736,4235.5696,0.009000000000000001,0.04999999999999999
106,759.16,-57.55006926470593,18.98,711.6913559999999,4746.8644,0.01,0.04999999999999999
107,763.9,-56.08805204344005,20.44,669.039772,4743.0114,0.02,0.04999999999999999
108,703.12,-37.39870610218355,25.32,619.232536,2796.2488,0.03,0.04999999999999999
109,747.12,-52.29044118375098,22.94,578.977008,4203.5748,0.04,0.04999999999999999
110,718.0,-33.73786485000973,22.4,591.97364,2520.5271999999995,0.04999999999999999,0.04999999999999999
111,706.84,-36.248976001586044,23.4,547.266568,2659.5572,0.06,0.04999999999999999
112,739.38,-42.880907654852265,23.24,501.10161,3403.9770000000003,0.07,0.04999999999999999
113,732.7,-36.03395711867249,24.58,520.062032,2657.9745999999996,0.08,0.04999999999999999
114,693.76,-30.404090351374947,23.02,494.713228,2211.6308000000004,0.08999999999999998,0.04999999999999999
115,732.06,-33.27689609511012,25.98,482.58678,2494.7322,0.09999999999999998,0.04999999999999999
116,687.48,-19.839083637162314,31.78,418.27232,1346.0384,0.19999999999999996,0.04999999999999999
117,651.74,-12.817726859133051,40.88,402.8769799999999,829.5433999999998,0.30000000000000004,0.04999999999999999
118,660.02,-5.751362924277924,51.5,516.16456,359.6386,0.3999999999999999,0.04999999999999999
119,653.18,-3.4306669596176107,57.24,575.8449,154.6702,0.5,0.04999999999999999
120,692.36,-0.19597214457221582,66.94,685.7912,10.948,0.6000000000000001,0.04999999999999999
121,666.28,-0.1851729143240863,64.7,660.8073999999999,7.818000000000001,0.7000000000000002,0.04999999999999999
122,622.88,-0.20482698486211667,60.18,615.81856,8.826799999999999,0.7999999999999998,0.04999999999999999
123,621.68,-0.1305882864044936,60.7,617.13068,5.054799999999999,0.9,0.04999999999999999
124,570.16,-0.140514134782499,55.42,566.2152,3.9448000000000003,1.0,0.04999999999999999
125,213.12,-2.7551516171718395,16.54,170.40559999999996,21.357200000000002,2.0,0.04999999999999999
126,76.52,-1.2154627905187931,4.34,50.1,5.284,5.0,0.04999999999999999
127,33.72,-0.7489457840568684,1.28,14.092,1.9628000000000003,10.0,0.04999999999999999
128,744.04,-48.05401939962448,21.06,744.04,4414.492399999999,0.0,0.09999999999999998
129,719.54,-40.04101162670425,21.08,716.1460798,3393.9201999999996,0.001,0.09999999999999998
130,763.38,-53.32617492388921,19.32,753.5304587999999,4924.7706,0.002,0.09999999999999998
131,687.58,-44.11224581464811,17.3,675.7425742,3945.8086,0.003,0.09999999999999998
132,793.18,-60.391445420495195,17.2,769.6078360000001,5893.041000000001,0.004,0.09999999999999998
133,726.32,-47.72910690685413,19.5,704.6361600000001,4336.768,0.005,0.09999999999999998
134,713.4,-37.39129965001145,22.62,694.0486536,3225.2244,0.006,0.09999999999999998
135,739.08,-50.56167580298499,20.22,706.9794784,4585.7888,0.007000000000000001,0.09999999999999998
136,703.28,-45.06100950384997,17.92,670.7358816,4068.0148,0.008,0.09999999999999998
137,746.7,-53.386147929649916,20.94,702.4268526,4919.2386,0.009000000000000001,0.09999999999999998
138,725.18,-44.093759800753524,18.92,687.4751299999999,3770.4869999999996,0.01,0.09999999999999998
139,777.24,-51.08637122034451,18.68,683.336936,4695.1532,0.02,0.09999999999999998
140,709.1,-39.9834552777564,22.44,604.0591459999999,3501.361799999999,0.03,0.09999999999999998
141,745.02,-48.31751898157771,22.84,560.835896,4604.602599999999,0.04,0.09999999999999998
142,740.52,-38.69089054437605,21.18,571.91336,3372.1328,0.04999999999999999,0.09999999999999998
143,748.28,-29.70636243324144,29.74,600.327416,2465.8763999999996,0.06,0.09999999999999998
144,745.34,-38.639167322547024,23.84,512.2111179999999,3330.4126,0.07,0.09999999999999998
145,757.02,-37.281125072203714,26.38,486.35972799999996,3383.2534,0.08,0.09999999999999998
146,725.36,-26.497157999292344,27.34,531.7228040000001,2151.5244,0.08999999999999998,0.09999999999999998
147,732.04,-22.73150852247366,29.32,554.80776,1772.3224,0.09999999999999998,0.09999999999999998
148,798.54,-18.97469419584681,43.4,484.99915999999996,1567.7042,0.19999999999999996,0.09999999999999998
149,836.7,-12.103446667630601,55.0,525.3388199999999,1037.8706000000002,0.30000000000000004,0.09999999999999998
150,849.1,-6.5690612541825155,61.52,624.49368,561.5157999999999,0.3999999999999999,0.09999999999999998
151,877.34,-5.044642435539358,63.08,651.3465,451.98700000000014,0.5,0.09999999999999998
152,863.68,-1.5950479401691868,72.1,779.45056,140.3824,0.6000000000000001,0.09999999999999998
153,875.04,-1.0422666943407075,76.56,811.18572,91.22039999999998,0.7000000000000002,0.09999999999999998
154,873.82,-0.8512112835367361,77.84,814.8857599999999,73.66779999999999,0.7999999999999998,0.09999999999999998
155,884.0,-0.6474380011215745,79.96,833.0527999999999,56.608000000000004,0.9,0.09999999999999998
156,882.18,-0.54292407274106,80.76,834.4013999999999,47.778600000000004,1.0,0.09999999999999998
157,879.64,-0.012696655496941663,86.52,877.4688000000001,1.0856,2.0,0.09999999999999998
158,721.86,-0.00883469301387953,71.2,718.6690000000001,0.6382,5.0,0.09999999999999998
159,610.64,-0.008617097388449067,60.16,605.3840000000001,0.5256,10.0,0.09999999999999998
160,897.2,-108.973481457531,14.16,897.2,11220.201599999997,0.0,0.19999999999999996
161,928.72,-122.62250734674667,15.76,915.5409011999999,13179.098800000002,0.001,0.19999999999999996
162,959.06,-147.30860121090353,10.92,926.8055251999999,16127.237399999998,0.002,0.19999999999999996
163,927.66,-123.36097449664298,12.86,888.6757518,12994.749399999999,0.003,0.19999999999999996
164,864.34,-104.04549812063227,15.18,821.0948583999999,10811.2854,0.004,0.19999999999999996
165,905.96,-110.87115441975956,15.6,846.8073659999998,11830.5268,0.005,0.19999999999999996
166,873.12,-95.09342598290533,20.12,814.1025311999999,9836.2448,0.006,0.19999999999999996
167,858.0,-92.23270304375613,20.42,790.1761347999999,9689.1236,0.007000000000000001,0.19999999999999996
168,935.58,-138.82551572748972,13.36,816.4360560000001,14892.993,0.008,0.19999999999999996
169,858.0,-98.48361725509702,15.1,766.5938076,10156.243600000002,0.009000000000000001,0.19999999999999996
170,887.56,-107.85461026449106,16.98,775.298908,11226.1092,0.01,0.19999999999999996
171,883.62,-99.78504956302596,16.18,678.318308,10265.0846,0.02,0.19999999999999996
172,831.28,-80.27588357353933,22.78,597.15856,7804.047999999999,0.03,0.19999999999999996
173,828.38,-73.26486358034428,26.5,533.8066960000001,7364.3326,0.04,0.19999999999999996
174,791.02,-62.273396456494055,29.62,488.27860999999996,6054.8278,0.04999999999999999,0.19999999999999996
175,833.7,-59.88692214786921,30.84,489.043836,5744.269400000001,0.06,0.19999999999999996
176,768.84,-38.32083768790781,34.82,533.978408,3355.1656,0.07,0.19999999999999996
177,764.6,-37.32719699028581,35.74,483.392832,3515.0896,0.08,0.19999999999999996
178,724.58,-19.433672940990345,42.26,585.204578,1548.6158000000003,0.08999999999999998,0.19999999999999996
179,738.1,-22.665867871541842,43.68,559.28638,1788.1361999999997,0.09999999999999998,0.19999999999999996
180,640.22,-5.679632431842053,49.38,563.65604,382.81980000000004,0.19999999999999996,0.19999999999999996
181,546.72,-2.6750335748348624,44.22,503.85456,142.88479999999998,0.30000000000000004,0.19999999999999996
182,412.74,-2.073462802685792,34.48,377.72263999999996,87.54340000000002,0.3999999999999999,0.19999999999999996
183,380.28,-0.8527787550569924,34.28,364.28939999999994,31.981200000000005,0.5,0.19999999999999996
184,347.56,-0.09984335139185005,32.9,345.4628800000001,3.4951999999999996,0.6000000000000001,0.19999999999999996
185,331.46,-0.0773286622406442,31.4,329.68129999999996,2.5409999999999995,0.7000000000000002,0.19999999999999996
186,305.98,-0.044089929927363415,28.82,304.91328,1.3334000000000001,0.7999999999999998,0.19999999999999996
187,288.78,-0.043777329416914756,27.2,287.63574,1.2713999999999999,0.9,0.19999999999999996
188,275.62,-0.02834558647982777,26.22,274.8358,0.7842,1.0,0.19999999999999996
189,236.44,-0.012188532628290838,22.86,235.8648,0.28759999999999997,2.0,0.19999999999999996
190,206.46,-0.008958978897690427,20.1,205.537,0.1846,5.0,0.19999999999999996
191,196.6,-0.007665571013442413,19.2,195.10800000000003,0.14919999999999997,10.0,0.19999999999999996
192,849.46,-69.6810116320681,21.2,849.46,6345.4022,0.0,0.5
193,843.12,-72.69703948628975,15.46,836.1118776,7008.1224,0.001,0.5
194,862.58,-82.29689329206239,12.0,847.3424356,7618.7822,0.002,0.5
195,872.72,-74.19096893237291,22.14,850.7253019999998,7331.566000000001,0.003,0.5
196,847.34,-65.06707661388042,23.1,822.5887720000001,6187.807,0.004,0.5
197,862.98,-78.87490385251611,14.16,825.3580090000002,7524.3982,0.005,0.5
198,865.38,-71.0809290713841,19.48,823.7010876,6946.4854000000005,0.006,0.5
199,830.14,-49.4974285464799,26.46,799.3486422000002,4398.7654,0.007000000000000001,0.5
200,861.8,-72.62645156412121,19.74,806.6434848,6894.5644,0.008,0.5
201,840.34,-54.96350297392924,19.64,794.2535434,5120.7173999999995,0.009000000000000001,0.5
202,860.52,-62.262882965721175,22.48,800.7721,5974.790000000001,0.01,0.5
203,832.94,-45.21840760704944,30.9,749.4286840000001,4175.565799999999,0.02,0.5
204,842.76,-46.00202357027983,29.14,714.841464,4263.9511999999995,0.03,0.5
205,834.9,-45.88268886934085,29.9,661.9276079999999,4324.3098,0.04,0.5
206,847.96,-32.92917475052341,37.38,696.2764199999999,3033.6715999999997,0.04999999999999999,0.5
207,858.94,-28.09536156867888,42.44,710.5983639999998,2472.3606000000004,0.06,0.5
208,893.54,-25.78046993420383,49.14,724.152754,2419.8178,0.07,0.5
209,918.44,-20.89999192339331,55.66,760.9060160000001,1969.1747999999998,0.08,0.5
210,927.02,-15.034012621206495,62.6,797.4132140000002,1440.0753999999997,0.08999999999999998,0.5
211,952.92,-17.157579262571456,63.76,785.5206399999998,1673.9936000000002,0.09999999999999998,0.5
212,1033.16,-2.197238651537034,84.9,987.42768,228.6616,0.19999999999999996,0.5
213,1070.98,-1.084934056325922,93.16,1035.56206,118.0598,0.30000000000000004,0.5
214,1051.68,-1.0392758065406156,91.64,1007.6707200000002,110.0232,0.3999999999999999,0.5
215,1077.88,-0.8668129214938308,96.26,1030.8422,94.0756,0.5,0.5
216,1087.84,-0.6900366428756309,98.8,1042.6343200000001,75.34280000000001,0.6000000000000001,0.5
217,1081.68,-0.4577369131972597,100.24,1047.0762,49.434000000000005,0.7000000000000002,0.5
218,1068.62,-0.45460572979086494,99.34,1029.72224,48.62219999999999,0.7999999999999998,0.5
219,1090.46,-0.41301104459402366,101.76,1050.0066199999999,44.9482,0.9,0.5
220,1076.14,-0.36748396489007457,101.1,1036.629,39.511,1.0,0.5
221,1027.44,-0.20658536989286197,97.7,985.4824000000001,20.9788,2.0,0.5
222,791.06,-0.12304117342468171,75.52,742.285,9.755,5.0,0.5
223,457.32,-0.0937800817025694,42.9,413.16799999999995,4.4152000000000005,10.0,0.5
224,1015.14,-97.31512572529289,13.18,1015.14,10961.533399999998,0.0,0.7000000000000002
225,1041.78,-103.2935347370229,8.02,1029.9503938,11829.606199999998,0.001,0.7000000000000002
226,996.48,-80.81671178160265,9.32,977.912776,9283.612,0.002,0.7000000000000002
227,1002.18,-81.21095579024681,12.4,974.8079945999999,9124.0018,0.003,0.7000000000000002
228,1017.94,-96.18598884679842,12.96,974.8576312,10770.5922,0.004,0.7000000000000002
229,1018.02,-95.34765792616099,9.16,965.226173,10558.7654,0.005,0.7000000000000002
230,981.12,-72.37370077153905,15.64,933.0970488,8003.8252,0.006,0.7000000000000002
231,1031.9,-93.40755235629103,14.88,957.1364117999998,10680.5126,0.007000000000000001,0.7000000000000002
232,987.3,-79.54299311194681,8.7,917.0059984000001,8786.7502,0.008,0.7000000000000002
233,1016.96,-96.52783031525667,7.18,918.6107648000001,10927.692799999997,0.009000000000000001,0.7000000000000002
234,1052.82,-112.27928167686665,7.18,925.8666979999999,12695.330199999999,0.01,0.7000000000000002
235,998.5,-82.90289840838618,13.16,814.9568760000001,9177.1562,0.02,0.7000000000000002
236,998.08,-84.20967334979947,14.96,711.8104239999999,9542.3192,0.03,0.7000000000000002
237,981.06,-75.01244926410854,13.72,647.807272,8331.318200000002,0.04,0.7000000000000002
238,1026.44,-74.15253215249226,27.24,600.1169,8526.462,0.04999999999999999,0.7000000000000002
239,1015.9,-80.28211062787669,14.86,478.52266000000003,8956.289,0.06,0.7000000000000002
240,952.34,-46.50983574471425,28.64,604.603534,4967.6638,0.07,0.7000000000000002
241,948.64,-48.57246976316492,25.16,537.322336,5141.4708,0.08,0.7000000000000002
242,1001.3,-61.917188681586275,20.06,397.03001000000006,6714.111,0.08999999999999998,0.7000000000000002
243,989.94,-63.2379213249904,32.88,298.7326999999999,6912.073,0.09999999999999998,0.7000000000000002
244,951.24,-12.916417658647415,50.78,696.8819199999998,1271.7903999999999,0.19999999999999996,0.7000000000000002
245,974.66,-5.067761203288806,70.16,827.7752600000001,489.6158000000001,0.30000000000000004,0.7000000000000002
246,1014.34,-1.678635875749889,83.42,946.63864,169.2534,0.3999999999999999,0.7000000000000002
247,1010.78,-0.9132777228213671,90.56,966.0571000000001,89.4458,0.5,0.7000000000000002
248,1040.86,-0.395791291925327,96.88,1016.1442000000002,41.193000000000005,0.6000000000000001,0.7000000000000002
249,1031.8,-0.3587945748970507,95.54,1006.32532,36.3924,0.7000000000000002,0.7000000000000002
250,1051.62,-0.4258086766598704,97.76,1021.01334,43.72380000000001,0.7000000000000002,0.7000000000000002
251,1052.14,-0.3472368446696359,98.96,1022.84288,36.6214,0.7999999999999998,0.7000000000000002
252,1043.0,-0.26092085783396046,98.44,1018.68308,27.018800000000002,0.9,0.7000000000000002
253,1039.7,-0.2359638673340007,98.6,1015.3118,24.388199999999998,1.0,0.7000000000000002
254,1014.92,-0.1448908597533594,96.36,986.2511999999999,14.3344,2.0,0.7000000000000002
255,918.82,-0.09273677440694444,88.04,876.691,8.425800000000002,5.0,0.7000000000000002
256,686.74,-0.09499759823409969,65.06,619.734,6.7006,10.0,0.7000000000000002
257,1193.32,-233.771154274515,1.82,1193.32,28660.231600000003,0.0,1.0
258,1184.16,-222.91163010679753,3.66,1156.9097936,27250.206400000006,0.001,1.0
259,1218.44,-241.3992061327181,1.26,1158.942444,29748.778,0.002,1.0
260,1202.82,-226.96509935636522,2.82,1118.6707842,28049.738600000004,0.003,1.0
261,1212.58,-238.29869945695555,1.08,1095.21962,29340.094999999994,0.004,1.0
262,1183.7,-224.87872059513435,1.56,1047.036239,27332.7522,0.005,1.0
263,1201.14,-235.51307858387437,1.9,1028.1369708,28833.8382,0.006,1.0
264,1218.12,-238.98984853838962,0.98,1009.637642,29783.194000000003,0.007000000000000001,1.0
265,1185.38,-226.0406154872509,1.2,965.3942863999999,27498.214200000002,0.008,1.0
266,1220.14,-238.5680318942094,0.74,954.8063217999999,29481.5198,0.009000000000000001,1.0
267,1212.3,-238.567808972069,1.26,918.22285,29407.715000000004,0.01,1.0
268,1184.36,-220.70442093299195,1.5,648.873648,26774.3176,0.02,1.0
269,1155.74,-209.7331637238854,2.8,399.64476200000007,25203.174599999995,0.03,1.0
270,1191.68,-211.69986386463253,5.46,155.44022399999997,25905.9944,0.04,1.0
271,1156.04,-213.1182737141834,2.7,-126.66564000000008,25654.112800000003,0.04999999999999999,1.0
272,1135.34,-207.08382611056965,3.58,-366.13394799999986,25024.565799999997,0.06,1.0
273,1155.46,-199.81139451127711,5.92,-530.8053780000002,24089.505400000005,0.07,1.0
274,1144.28,-200.2183637790193,5.3,-759.488096,23797.1012,0.08,1.0
275,1192.08,-219.22221929684866,2.94,-1231.127772,26924.5308,0.08999999999999998,1.0
276,1180.36,-203.82835178970774,2.74,-1264.7539600000002,24451.139600000006,0.09999999999999998,1.0
277,1032.62,-106.01755746265984,28.96,-1298.13852,11653.792600000002,0.19999999999999996,1.0
278,1069.48,-55.471922357287724,52.68,-722.0831600000004,5971.8772,0.30000000000000004,1.0
279,1076.42,-21.78043209818315,82.76,107.64535999999994,2421.9366,0.3999999999999999,1.0
280,1070.54,-5.6818251119378145,95.28,749.6764999999999,641.727,0.5,1.0
281,1073.74,-5.979892953704546,95.78,688.69828,641.7362,0.6000000000000001,1.0
282,1062.26,-0.4168267501593871,100.22,1030.25054,45.72780000000001,0.7000000000000002,1.0
283,1038.08,-0.18975496808317127,100.12,1021.5836799999998,20.6204,0.7999999999999998,1.0
284,1037.46,-0.14817744953006573,100.66,1022.8081799999999,16.279799999999998,0.9,1.0
285,988.64,-0.07247757154683014,96.78,980.6724,7.9676,1.0,1.0
286,564.72,-0.22707030523593608,54.46,557.4567999999999,3.6315999999999997,2.0,1.0
287,65.66,-1.4830388963231524,2.74,29.441000000000003,7.243800000000001,5.0,1.0
288,37.64,-1.2081560173552355,0.94,-5.996000000000001,4.3636,10.0,1.0
289,1179.56,-253.76072402497874,1.58,1179.56,30219.882,0.0,2.0
290,1200.16,-259.4014620632129,0.86,1168.7913428000002,31368.6572,0.001,2.0
291,1187.5,-248.02573147209748,1.24,1127.9441027999999,29777.948600000003,0.002,2.0
292,1202.2,-261.3564099697071,1.22,1107.3768916,31607.702799999992,0.003,2.0
293,1184.02,-253.5165813368532,0.9,1063.0811608,30234.7098,0.004,2.0
294,1188.68,-255.93842559384493,1.32,1035.463248,30643.350399999996,0.005,2.0
295,1200.9,-264.15217489597467,1.28,1009.3400819999999,31926.653,0.006,2.0
296,1171.72,-246.73943019226644,1.74,967.5632863999999,29165.2448,0.007000000000000001,2.0
297,1177.32,-248.51692590281834,2.84,940.5298528,29598.768400000004,0.008,2.0
298,1188.8,-254.93808210059308,0.8,913.7982715999999,30555.747600000002,0.009000000000000001,2.0
299,1214.5,-264.3840175500401,0.82,891.653346,32284.6654,0.01,2.0
300,1171.2,-251.5522717313648,1.92,578.068608,29656.5696,0.02,2.0
301,1185.86,-257.1797809331047,2.1,264.541586,30710.613800000003,0.03,2.0
302,1185.32,-246.57164711587401,1.72,0.61487999999993,29617.627999999997,0.04,2.0
303,1151.34,-237.59149789754508,3.18,-232.21381000000008,27671.076200000007,0.04999999999999999,2.0
304,1184.48,-257.93343591902703,2.3,-663.9465279999998,30807.1088,0.06,2.0
305,1178.64,-251.25170278162864,1.88,-910.2834240000002,29841.7632,0.07,2.0
306,1157.16,-241.5700833400866,3.58,-1109.913792,28338.422400000003,0.08,2.0
307,1157.98,-237.91067559989915,2.64,-1343.172038,27790.578200000004,0.08999999999999998,2.0
