learning_beta,split,multi_head,learn_utility,learn_fairness,system_utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,env_name,env_name_mod,SI_beta,fairness_type,tag,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,phased_training,phase_length,observation_space
2.0,True,True,True,True,88.18,-0.5912185036902347,17.94,63.5075,12.33625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/2.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,98.54,-70.00554489577945,0.0,81.2845125,1725.54875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,98.48,-73.11531019933832,0.0,80.47512499999999,1800.4875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,97.92,-67.6086151937343,0.0,81.32475,1659.525,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,91.04,-1.4688274668960497,15.3,90.70470000000002,33.53,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,97.14,-56.28811792191918,0.0,83.3257125,1381.42875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,98.3,-61.01446840994621,0.0,83.26598750000001,1503.40125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,98.66,-73.99470000121647,0.0,80.4063875,1825.36125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,98.64,-73.8633739454047,0.0,80.42235,1821.765,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,98.12,-71.18560141976637,0.0,80.59955000000001,1752.045,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.01,True,True,True,True,96.02,-61.55023729380799,0.0,81.1881125,1483.18875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.01/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,89.62,-0.7022484993093242,17.44,73.93125,15.68875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,90.88,-0.6191179863756193,18.1,76.7875,14.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,86.04,-0.7684188250495425,16.44,70.955,15.085,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,89.84,-0.5820217578257061,17.92,76.75,13.09,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,83.58,-0.6724786028242135,16.68,71.80625,11.77375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,85.82,-0.854725364068327,16.14,68.06125,17.75875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,90.6,-1.1119559444856937,16.48,65.4825,25.1175,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,85.48,-0.6368502890394437,16.98,72.685,12.795,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,87.84,-0.6709121129911196,16.94,73.135,14.705,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
1.0,True,True,True,True,84.74,-1.9711430276873576,13.56,50.65125,34.08875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/1.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,98.68,-74.00970000121623,0.0,62.15815,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,98.56,-72.31829867393668,0.0,62.9077,1782.615,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,91.86,-2.324257858246773,13.2,90.808125,52.59375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,98.68,-74.00970000121623,0.0,62.15815,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,91.62,-1.6329664677623312,15.16,90.868775,37.56125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,93.54,-5.213354419429996,7.5,91.105475,121.72625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,97.4,-68.16148384716352,0.0,64.1438,1662.81,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,98.56,-71.955180398128,0.0,63.08275,1773.8625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,91.46,-1.8328317501626692,14.96,90.619425,42.02875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.02,True,True,True,True,86.64,-2.625600708852976,12.84,85.52814999999998,55.5925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.02/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.66,-73.99470000121647,0.0,98.66,1825.35375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.66,-73.99470000121647,0.0,98.66,1825.35375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.0,True,True,True,True,98.68,-74.00970000121623,0.0,98.68,1826.0925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,89.12,-1.6324026888947345,14.4,71.355,35.53,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,79.06,-0.7078549101507182,16.0,74.068125,9.98375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,81.12,-2.7831624614121044,9.56,54.73,52.78,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,85.62,-1.066372644110238,16.28,75.273125,20.69375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,88.22,-0.8649538945671407,17.18,79.416875,17.60625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,77.42,-1.336826381652329,14.0,67.498125,19.84375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,89.52,-0.6113359199725372,17.72,82.68375,13.6725,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,86.76,-0.603433144704842,17.44,80.7375,12.045,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,88.68,-0.5356701488049359,18.08,82.745,11.87,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.5,True,True,True,True,90.38,-0.818996247153289,17.02,81.121875,18.51625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.5/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,40.94,-1.2786477352019512,6.86,40.015625,9.24375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,92.72,-1.924407758017873,15.28,88.25625000000002,44.6375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,85.9,-1.2048097168327774,15.16,83.326625,25.73375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,76.42,-1.2891807349971132,13.12,74.119375,23.00625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,84.4,-1.0784882294303726,15.56,82.2145,21.855,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,77.38,-2.0205518009553423,12.1,73.840625,35.39375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,91.38,-1.043490704738998,16.72,88.993375,23.86625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,57.88,-3.2518929922462423,4.88,52.99175,48.8825,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,92.52,-3.0086098604232103,12.7,85.52074999999999,69.9925,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.1,True,True,True,True,83.06,-1.920090036729124,12.3,79.165375,38.94625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/0.1/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,5.2,-1.3906675355249236,0.08,-162.425,3.3525,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,0.02,-0.0149940023990403,0.0,-0.1675,0.00375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,4.06,-2.455943040581076,0.0,-1828.0025,36.64125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,10.3,-1.518857620488279,0.78,-241.1375,5.02875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,1.54,-0.7491712082580083,0.0,-25.5225,0.54125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,4.12,-1.5770370736932626,0.0,-206.13,4.205,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,41.58,-0.8542789379676505,7.18,-250.3575,5.83875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,7.8,-1.2870204867828463,0.74,-160.7,3.37,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,1.18,-0.5024392522980248,0.06,-19.5075,0.41375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
50.0,True,True,True,True,67.54,-0.4317284139813238,14.04,-224.6475,5.84375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/50.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,0.5,-0.2922823437919394,0.0,-6.925,0.37125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,6.46,-1.5421841327438222,0.2,-98.115,5.22875,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,3.28,-0.9665464241862884,0.12,-27.87,1.5575,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,5.24,-1.18303213139208,0.22,-65.01,3.5125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,6.96,-1.2431267219647426,0.5,-34.19,2.0575,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,3.14,-1.08765544326585,0.0,-63.385,3.32625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,0.3,-0.1682859051087437,0.0,-1.325,0.08125,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,1.0,-0.4478847953736175,0.02,-3.3,0.215,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,58.16,-0.4656281484881417,11.92,-52.24,5.52,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
20.0,True,True,True,True,1.18,-0.6115338162830988,0.0,-6.945,0.40625,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/MultiHead/20.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.05,True,False,True,True,98.44,-69.49391389767783,0.0,12.799625,1712.8075,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/Split/0.05/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.05,True,False,True,True,98.86,-72.96733102088687,0.0,8.663812499999997,1803.92375,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/Split/0.05/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.05,True,False,True,True,96.68,-64.85727905396115,0.0,16.962374999999998,1594.3525,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/Split/0.05/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.05,True,False,True,True,96.24,-66.71496197453425,0.0,14.522499999999996,1634.35,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/Split/0.05/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.05,True,False,True,True,96.96,-70.32126383506171,0.0,11.090499999999992,1717.39,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/Split/0.05/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
0.05,True,False,True,True,99.04,-74.16337394539975,0.0,7.2133749999999965,1836.5325,False,True,False,False,True,True,Job,,0,split_diff,,10.0,0.995,1000,100,False,logs/Job//Simple/split_diff/Split/0.05/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_job', 'grid', 'relative_util']"
