learning_beta,split,multi_head,learn_utility,learn_fairness,system_utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,env_name,env_name_mod,SI_beta,fairness_type,tag,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,phased_training,phase_length,observation_space
20.0,True,False,False,True,40.96,-0.2338600813125277,6.5,3.168,1.8896000000000004,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/SplitNoUtility/20.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,logs/Plant//split_diff/Joint/0.0/1/models/best/best_model.ckpt,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
20.0,True,False,False,True,40.4,-0.3030012452063043,6.1,-9.231999999999998,2.4816,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/SplitNoUtility/20.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,logs/Plant//split_diff/Joint/0.0/1/models/best/best_model.ckpt,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
20.0,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/SplitNoUtility/20.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,logs/Plant//split_diff/Joint/0.0/1/models/best/best_model.ckpt,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
20.0,True,False,False,True,34.98,-0.3003438625437072,5.22,-4.827999999999999,1.9904,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/SplitNoUtility/20.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,logs/Plant//split_diff/Joint/0.0/1/models/best/best_model.ckpt,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
20.0,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/SplitNoUtility/20.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,logs/Plant//split_diff/Joint/0.0/1/models/best/best_model.ckpt,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
20.0,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/SplitNoUtility/20.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,logs/Plant//split_diff/Joint/0.0/1/models/best/best_model.ckpt,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,69.22,-0.96735253378887,9.22,68.54536,13.492799999999995,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,67.02,-0.909697064176653,9.18,66.40808,12.2384,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,64.28,-0.8608285012074007,8.74,63.72352000000001,11.1296,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,67.5,-0.974907858396616,8.34,66.8408,13.184,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,64.78,-1.0943860178231366,8.26,64.07024,14.1952,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,69.02,-1.0103482976176708,8.66,68.31872,14.0256,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,63.1,-1.0398919080324407,8.26,62.44560000000001,13.088,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,64.74,-0.8360783467271515,8.8,64.19488,10.9024,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,67.7,-0.8119133970684866,9.6,67.14656,11.0688,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.05,False,False,True,True,60.58,-1.2407501353548265,7.36,59.8224,15.152,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.05/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,63.46,-0.9439410995383238,8.44,61.07088000000001,11.945600000000002,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,55.14,-1.4533916235049271,6.06,51.91056,16.1472,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,66.84,-0.812320592647199,8.88,64.65248000000001,10.9376,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,61.02,-1.174509941391957,7.32,58.19984,14.100799999999998,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,68.16,-0.9514204159913874,9.4,65.55072,13.046399999999998,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,65.84,-0.9088386018625796,9.02,63.45504,11.9248,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,66.64,-0.7741655123835295,8.9,64.58496000000001,10.2752,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,65.7,-0.8915279583776227,9.06,63.346720000000005,11.7664,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,61.7,-0.9405380767509418,8.22,59.38352,11.5824,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.2,False,False,True,True,63.46,-0.7985514562771223,8.54,61.42,10.2,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.2/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,33.24,-0.4334015628185708,4.44,4.135999999999999,2.9104,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,33.84,-0.4604362527663561,4.66,3.136000000000001,3.0704,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,29.06,-0.4042558343054718,3.86,6.1160000000000005,2.2944,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,32.2,-0.3573025097423922,4.62,11.08,2.112,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,38.66,-0.4402686569091477,5.32,5.284000000000001,3.337600000000001,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,30.22,-0.3711341717611738,4.24,10.028,2.0192,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,22.04,-0.456581151293155,2.68,1.7519999999999998,2.0288,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,20.48,-0.6038155166867546,2.48,0.7519999999999994,1.9728,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
10.0,False,False,True,True,31.4,-0.4003455043837289,4.18,6.855999999999999,2.4544,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/10.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,48.28,-0.4078908334793187,7.34,28.624,3.9312,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,44.88,-0.435976303371794,6.52,25.744,3.8272,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,46.9,-0.4651204967637309,6.82,24.86,4.408,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,50.32,-0.3451750136794703,7.6,33.023999999999994,3.4592,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,43.72,-0.3253854999710812,6.42,29.36,2.872,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,53.06,-0.3978699928045649,8.08,31.788,4.2544,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,47.58,-0.3379671594851139,7.22,31.516,3.2128,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,36.56,-0.4037073763824478,5.12,22.272,2.8576,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,45.74,-0.2757175675036463,7.12,32.82,2.584,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
5.0,False,False,True,True,49.36,-0.2198011153367233,7.86,38.4,2.192,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/5.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,59.24,-0.6012907497783491,8.44,44.8592,7.1904,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,63.42,-0.6564699927980677,9.04,46.4856,8.4672,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,59.68,-0.5482040586067352,8.58,46.537600000000005,6.571199999999999,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,56.2,-0.5279912565266539,8.08,44.22559999999999,5.9872000000000005,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,57.86,-0.6109995778286886,8.46,43.5848,7.1376,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,62.82,-0.4836565208461241,9.44,50.6024,6.108799999999999,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,57.34,-0.443447623851392,8.68,47.0744,5.1328,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,57.96,-0.6558681461836744,8.1,42.750400000000006,7.6048,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,60.86,-0.4865107489469307,9.22,48.8536,6.0032000000000005,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
2.0,False,False,True,True,53.8,-0.4773141278119696,7.9,43.448,5.176,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/2.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,64.56,-0.9357323577243416,8.86,64.438912,12.1088,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,59.94,-0.9217401546836532,8.06,59.82959999999999,11.04,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,68.26,-0.8103151605626351,9.44,68.149088,11.0912,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,65.32,-1.0294139202152262,8.52,65.186832,13.316800000000002,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,65.34,-0.9067190999693588,9.0,65.22111999999998,11.888,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,68.38,-0.9060933876553696,8.94,68.25603199999999,12.3968,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,59.72,-0.9291071568670708,7.82,59.609456,11.054399999999998,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,66.42,-1.0511323243447277,8.88,66.27995200000001,14.004799999999998,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,67.78,-0.8406550740972607,9.48,67.66548800000001,11.451199999999998,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.01,False,False,True,True,66.74,-0.8857034700781097,9.12,66.621344,11.865600000000002,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.01/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,63.0,-0.7788623403855219,8.78,53.0624,9.9376,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,62.68,-0.5995729246430291,8.88,55.0976,7.5824,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,64.76,-0.7356114259135457,9.04,55.147200000000005,9.612799999999998,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,62.86,-0.858021851417875,8.68,51.99119999999999,10.8688,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,64.56,-0.7371431349172733,8.78,54.924800000000005,9.6352,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,65.9,-0.7378678678212863,9.32,56.17679999999999,9.7232,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,56.24,-0.7845193305865109,7.86,47.3872,8.8528,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,62.32,-0.5217616896772121,9.24,55.74080000000001,6.579200000000001,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,57.24,-1.3201939881155278,6.94,42.3536,14.886399999999998,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
1.0,False,False,True,True,66.88,-0.7463849531280095,9.04,56.89920000000001,9.9808,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/1.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,65.56,-0.8038087810305332,9.26,65.34752000000002,10.624,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,66.76,-0.8601934672224927,9.0,66.529664,11.5168,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,64.86,-0.8860551366570593,9.0,64.63462399999999,11.2688,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,64.04,-1.234239491647177,7.84,63.73830400000001,15.0848,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,61.94,-0.8016749083963371,8.5,61.73945599999999,10.0272,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,65.26,-0.8353493245296879,9.22,65.0416,10.920000000000002,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,60.08,-0.8653120541426013,8.14,59.873408,10.3296,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,64.9,-1.0508518421547624,8.24,64.625888,13.7056,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
0.02,False,False,True,True,57.42,-0.8654908665084514,7.74,57.21916800000001,10.0416,False,True,False,False,False,True,Plant,,0,split_diff,,3.0,0.995,1000,100,False,logs/Plant///split_diff/Joint/0.02/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['relative_util', 'requirements', 'posessions', 'target']"
