learning_beta,split,multi_head,learn_utility,learn_fairness,system_utility,fairness,min_utility,objective,variance,greedy,training,reallocate,central_rewards,simple_obs,logging,env_name,env_name_mod,SI_beta,fairness_type,tag,warm_start,past_discount,n_episode,max_steps,render,save_path,hidden_size,learning_rate,replay_buffer_size,model_update_freq,target_update_freq,model_save_freq,validation_freq,best_model_update_freq,GAMMA,model_loc,u_model_loc,f_model_loc,phased_training,phase_length,observation_space
20.0,True,True,True,True,213.84,-0.196117187755387,17.82,135.12,3.936,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/MultiHead/20.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
20.0,True,True,True,True,166.22,-0.1403644252174547,14.0,120.4,2.291,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/MultiHead/20.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.05,True,False,True,True,364.92,-48.08604141648168,0.08,276.33132,1771.7736000000002,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.05/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.05,True,False,True,True,372.3,-64.93333351700548,0.1,250.81795,2429.641,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.05/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.05,True,False,True,True,339.86,-40.39176144839681,0.54,269.65005,1404.1989999999998,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.05/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.05,True,False,True,True,357.5,-45.97024006443404,0.06,274.09473,1668.1054,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.05/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.05,True,False,True,True,354.54,-44.84494888858485,0.0,274.25183,1605.7633999999996,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.05/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.05,True,False,True,True,357.12,-49.00093528264812,0.04,268.88078,1764.7844,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.05/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.05,True,False,True,True,353.36,-53.0753117722043,0.14,258.75326,1892.1348,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.05/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.2,True,False,True,True,219.34,-2.337505905718316,10.94,208.871,52.345000000000006,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.2/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.2,True,False,True,True,293.96,-16.175876016896098,6.02,190.78232000000003,515.8883999999999,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.2/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.2,True,False,True,True,256.66,-14.026588380150484,2.86,182.60324,370.2838,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.2/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.2,True,False,True,True,242.38,-15.807675425986824,0.18,161.8126,402.837,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.2/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.2,True,False,True,True,234.4,-3.3064473728385497,6.32,219.01576,76.92120000000001,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.2/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.2,True,False,True,True,269.22,-10.411605744432883,9.54,207.75412,307.3294,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.2/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,60.64,-0.100250955508137,4.78,54.632,0.6008,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,89.58,-0.3210398441935084,6.34,61.922,2.7658000000000005,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,87.36,-0.2924097196020141,6.34,69.32799999999999,1.8032,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,108.06,-0.3018221704555551,7.96,77.258,3.080199999999999,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,66.2,-0.2886418658384877,4.92,53.408,1.2792,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,86.38,-0.3368851705535957,6.06,58.25,2.813,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,55.1,-0.3985293441707942,3.6,38.942,1.6158,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
10.0,True,False,True,True,66.22,-0.4630446562745466,3.84,36.194,3.0026000000000006,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/10.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,74.18,-0.4532077084656118,4.48,57.801,3.2758,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,124.74,-0.200656307148422,9.96,112.469,2.4542,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,149.32,-0.1729583472457591,12.52,136.874,2.4892,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,123.58,-0.1292402968568995,10.38,115.93099999999998,1.5297999999999998,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,158.82,-0.3155492479858693,12.02,135.097,4.7446,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,80.1,-0.3173847436846353,5.82,67.76700000000001,2.4666,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,143.32,-0.1731774041795535,11.78,131.01,2.462,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
5.0,True,False,True,True,140.22,-0.188405827512382,11.38,128.001,2.4438000000000004,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/5.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
2.0,True,False,True,True,189.04,-0.5164165179380076,13.72,168.3584,10.340800000000002,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/2.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
2.0,True,False,True,True,176.3,-0.1994457507461523,14.52,169.642,3.329,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/2.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
2.0,True,False,True,True,176.94,-0.1713270724438334,14.6,171.1396,2.9002,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/2.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
2.0,True,False,True,True,193.8,-0.1546409177924277,16.4,188.09600000000003,2.852,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/2.0/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
2.0,True,False,True,True,181.04,-0.3316929847995598,13.72,169.59599999999998,5.722,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/2.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
2.0,True,False,True,True,200.34,-0.3289162924822704,15.9,187.878,6.231,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/2.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
2.0,True,False,True,True,185.1,-0.4413020834029553,13.42,169.07080000000002,8.0146,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/2.0/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,371.2,-72.27175916911341,0.0,344.27886400000006,2692.1136000000006,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,351.42,-59.6276198895348,0.0,330.381978,2103.8022,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,376.92,-69.1645532882005,0.0,350.70726,2621.274,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,377.36,-61.07821035243542,0.0,354.22106400000007,2313.8936000000003,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,384.14,-67.62175402510907,0.08,358.07757,2606.2429999999995,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,385.94,-73.30300618115632,0.02,357.58777000000003,2835.223,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,372.42,-53.995168951806434,0.14,352.01659,2040.341,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,373.26,-58.06073189762499,0.0,351.49820199999994,2176.1798,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.01,True,False,True,True,352.64,-70.343482525512,0.04,327.69000400000004,2494.9996,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.01/8,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
1.0,True,False,True,True,222.3,-0.7108330686885972,14.9,207.219,15.080999999999996,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/1.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
1.0,True,False,True,True,226.08,-0.4571802989118425,17.02,216.2672,9.8128,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/1.0/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
1.0,True,False,True,True,216.2,-0.4343845393007459,16.42,206.9028,9.2972,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/1.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
1.0,True,False,True,True,212.56,-0.263981983093654,16.9,207.1468,5.413200000000001,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/1.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
1.0,True,False,True,True,186.48,-1.1034179764916852,10.44,166.8148,19.6652,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/1.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,368.24,-44.99522832715815,0.48,334.606608,1681.6696,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,360.36,-52.32379922898564,0.0,322.543016,1890.8492,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,382.84,-64.4388554938597,0.0,333.303872,2476.8064,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,367.98,-61.15990821525665,0.0,322.732708,2262.3646000000003,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,365.46,-53.08276265108435,0.2,326.26212400000003,1959.8938,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/2,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,347.1,-65.32249555640936,0.2,301.192796,2295.3602,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,366.52,-56.52126973079798,0.06,324.561096,2097.9452,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.02,True,False,True,True,364.1,-50.278425226303135,0.06,326.917356,1859.1322,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.02/10,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.0,True,False,True,True,380.8,-73.61767387824432,0.0,380.8,2816.4080000000004,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.0/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.0,True,False,True,True,386.5,-56.01181356114067,0.02,386.5,2172.095,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.0/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.0,True,False,True,True,379.38,-72.56139546186887,0.0,379.38,2761.7518,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.0/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.0,True,False,True,True,359.0,-53.121086134222935,0.12,359.0,1933.846,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.0/4,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.0,True,False,True,True,375.0,-70.12361316431205,0.0,375.0,2644.506,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.0/1,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.0,True,False,True,True,386.78,-67.31598311260444,0.04,386.78,2619.8830000000003,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.0/9,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.5,True,False,True,True,235.02,-1.7887376838840543,8.98,214.2019,41.6362,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.5/7,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.5,True,False,True,True,232.32,-1.5100475954478936,14.54,215.124,34.392,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.5/6,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.5,True,False,True,True,247.02,-0.690881403060783,16.8,238.6725,16.695000000000004,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.5/3,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
0.5,True,False,True,True,229.24,-1.1713035405939662,13.84,215.713,27.053999999999995,False,True,False,False,False,True,Matthew,,0,split_diff,,5.0,0.995,1000,200,False,logs/Matthew///split_diff/Split/0.5/5,20,0.0003,250000,50,20,200,10,50,0.98,,,,False,200,"['loc', 'size', 'speed', 'eaten', 'n_other_free_agents', 'relative_size', 'relative_su', 'other_agents', 'target_resource']"
